dominio,categoria,entita,prompt,is_prompt_missing,is_prompt_vuoto,ha_markup,ha_caratteri_controllo,ha_unicode_invisibile,ha_doppio_spazio,spazio_prima_punteggiatura,parentesi_round_sbilanciate,parentesi_quadre_sbilanciate,virgolette_sbilanciate,ha_spazio_iniziale
race,African_Americans,Eddie_Kendricks,"Retrieved 1/30/09
Eddie Kendricks at Find a ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Bettye_LaVette,"""In 2018, Bettye LaVette was inducted into the ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Dej_Loaf,"""DeJ Loaf contributed rap to the song, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Lil_Uzi_Vert,"""Lil Uzi Vert's style of rap has been ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Remy_Ma,"""In late January 2005, Remy Ma reportedly ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Oliver_Nelson,"Records
Oliver Nelson: A Discography – Douglas Payne's ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Frank_Ocean,"Andy Kellman of AllMusic wrote,""Frank Ocean has ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Frank_Ocean,"Amy Wallace, ""Frank Ocean: On Channel Orange, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Billy_Paul,"Brown added: ""And Billy Paul was Kenny ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Rick_Ross,"He offered to help, stating, ""Rick Ross, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Jimmy_Scott,"John Fordham, ""Jimmy Scott: Five Great Performances ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Bessie_Smith,"""The Bessie Smith ambulance would not have ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Bobby_Short,"He followed with ""Bobby Short: The Life ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Billy_Strayhorn,"As Ellington described him, ""Billy Strayhorn was ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Clark_Terry,"""Jazz for the Record"" [Clark Terry ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,African_Americans,Clark_Terry,"Beach, Doug, ""Clark Terry and the St. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Clark_Terry,"LaBarbera, John, ""Clark Terry: More Than ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Bobby_Womack,"Bobby Womack at AllMusic
Bobby Womack on IMDb
Bobby Womack ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Hank_Aaron,"Aaron dedicated the new exhibit ""Hank Aaron-Chasing ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Willie_Mays,"– slideshow by Life magazine
Willie Mays Biography ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Barry_Larkin,"He wrote, ""Barry Larkin wasn't quite ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Dick_Allen,"""Philadelphia Story: Act II; Mercurial Dick Allen ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Gene_Baker,"""The Cubs purchased Gene Baker's contract and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Al_Bumbry,"""Al Bumbry gives his thoughts on the ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Curt_Flood,"Curt Flood at Find a Grave
Curt Flood ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Doug_Glanville,"""The Fresh Air Interview: Doug Glanville – ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Tony_Gwynn,"""No one bothers Tony Gwynn because he ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Monte_Irvin,"""Ankle Injured, Monte Irvin Has Plentitude Of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Karl_Malone,"""Karl Malone is not related to ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Bill_Russell,"Thus Bill Russell's motto became, ""If you ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Carmelo_Anthony,"Anthony opened ""The Carmelo Anthony Youth Development ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Reggie_Miller,"""A documentary titled Winning Time: Reggie Miller ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Joe_Frazier,"""Pain or not, Joe Frazier of Beaufort, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Ken_Norton,"""His first son, Ken Norton Jr, played ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Devon_Alexander,"""Devon Alexander escaped streets of St. Louis ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Joe_Louis,"Biographer Gerald Astor stated that ""Joe Louis' ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Joe_Louis,"In his autobiography, Joe Louis said:

I made ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Archie_Moore,Archie Moore-- the Ole Mongoose : the ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Jerry_Rice,"Sports · SI.com · Pro-Football-Reference
Jerry Rice ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Walter_Payton,"The property became known as ""Walter Payton's ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Walter_Payton,"The NFL hands out the ""Walter Payton ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Walter_Payton,"""13 years later, Walter Payton's legend lives ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Tasha_Schwikert,"^  ""UCLA sophomore Tasha Schwikert to ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Tasha_Schwikert,"^  ""UCLA Gymnast Tasha Schwikert Has ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Tasha_Schwikert,"^  ""UCLA's Tasha Schwikert Wins NCAA ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Serena_Williams,"ISBN 978-0-8225-3684-0.CS1 maint: ref=harv
Williams, Venus; Serena ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Otis_Davis,"For the baseball player, see Otis Davis

Otis ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Ralph_Metcalfe,"U.S. House of Representatives history: Ralph Metcalfe
Ralph Metcalfe ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Wilma_Rudolph,"The school was renamed the ""Wilma Rudolph ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Wilma_Rudolph,"""Will Wilma Rudolph Eldridge's Daughter Add To ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Wilma_Rudolph,"(subscription required)
Haney, James E., ""Wilma Rudolph"" ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Wilma_Rudolph,"""Olympic Gold Medalist Wilma Rudolph Joins ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Wilma_Rudolph,"""Postal Service Honors Wilma Rudolph with ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Al_Joyner,"""Al Joyner brings to our program world-class ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Carl_Lewis,"""It doesn't matter what Carl Lewis' sexuality ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Edwin_Moses,"Edwin Moses at World Athletics
IOC 1984 Summer ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Harlem_Renaissance,"The  Harlem Renaissance was an intellectual, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,George_Washington_Carver,"1943, Liberty ship SS George Washington Carver launched
1947, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,George_Washington_Carver,"1950, George Washington Carver State Park named
1951-1954, U.S. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,George_Washington_Carver,"2004, George Washington Carver Bridge, Des Moines, Iowa
2007, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,George_Washington_Carver,"""Hints and Suggestions to Farmers: George Washington Carver ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,George_Washington_Carver,"""George Washington Carver: The Making of a ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,George_Washington_Carver,"""1897 or Thereabouts: George Washington Carver's Own Brief ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,George_Washington_Carver,"Peter D. Burchard, ""George Washington Carver: For His ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,George_Washington_Carver,"George Washington Carver
Mary Bagley, George Washington Carver: ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Emmett_Till,"Poem: ""Emmett Till"" by James Emanuel
Wolf Whistle ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Emmett_Till,"""Emmett Till's Murder, and How America Remembers ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Emmett_Till,"""Remembering Emmett Till: The Legacy of a ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Emmett_Till,"Retrieved February 25, 2019.Emmett Till at Curlie
The ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Denmark_Vesey,"""An Interpretation of the Denmark Vesey Insurrection ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,African_Americans,Black_Hebrew_Israelites,"""Black Hebrew Israelites: New York's Most Obnoxious ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Molly_Maguires,"But ""the Molly Maguires themselves left virtually ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Herb_Kelleher,"ISBN 0767901843
Herb Kelleher leadership
How I Built This ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Walt_Disney,"Gabler argues that ""Walt Disney was no ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,John_Huston,"""It has been suggested that John Huston ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,John_Huston,"Literature on John Huston
John Huston papers, Margaret ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Michael_Moore,): Michael Moore and the Rhetoric of ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
race,European_Americans,William_Desmond_Taylor,"William Desmond Taylor on IMDb
William Desmond Taylor at ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Anthony_Kennedy,"""The 'Swing Voter' Revisited: Justice Anthony ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Anthony_Kennedy,"""Swing Shift: How Anthony Kennedy's passion for ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Anthony_Kennedy,"Anthony Kennedy at Ballotpedia
Appearances on C-SPAN
Issue positions ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Philip_Barry,"Philip Barry on IMDb
Philip Barry at the ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,L._Frank_Baum,"ISBN 0-7006-0832-X
Rogers, Katharine M. L. Frank Baum, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,L._Frank_Baum,"""17 Lost Manuscripts: L. Frank Baum, Ernest ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Louise_Bogan,"– Louise Bogan

Though open to interpretation, ""Medusa"" ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Bill_Bryson,"His biography at the Society reads:

Bill Bryson ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,John_Horne_Burns,"""John Horne Burns: A Portrait by Indro ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,John_Horne_Burns,"""A Queer Redemption: John Horne Burns' The ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Jack_Kerouac,"Jack Kerouac on IMDb
Jack Kerouac at the ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Raymond_Chandler,"""The World of Raymond Chandler: In His ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Billy_Collins,"Billy Collins has been called ""The most ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Billy_Collins,"New Yorker: Collins' ""Catholicism""
Billy Collins at ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Pat_Conroy,"Pat Conroy Literary Center
Edwin C. Epps ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Pat_Conroy,"Pat Conroy on IMDb
Excerpts from 1991 interview
Entry ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Robert_Fitzgerald,"Interview from The Poet's Other Voice
Robert Fitzgerald ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Alice_Fulton,"Marti-Subirana asserted that ""Alice Fulton's poetry stands ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Alice_Fulton,"Cristanne Miller, ""Alice Fulton: 'Wonder Stings ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Fanny_Howe,"Joshua Glenn:

Fanny Howe isn't part of the ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Susan_Howe,"""Unsettling the Wilderness: Susan Howe and American ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Susan_Howe,"Susan Howe audio at PennSound
Susan Howe Page @ ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Cormac_McCarthy,"""The Cormac McCarthy Society has made PDF ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Frank_McCourt,"bartender of renown, dies
Reviews of Frank McCourt's ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Jay_McInerney,"""Status update : Jay McInerney's trilogy about ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Charles_Olson,"New York: Viking, 1975 ISBN 0-670-52400-X
Charles Olson ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Charles_Olson,Charles Olson in Connecticut (1975; North Carolina ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
race,European_Americans,Charles_Olson,"Retrieved 2010-12-12
Works by or about Charles ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Charles_Olson,"Retrieved 2010-12-12
The Charles Olson Research Collection at ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Charles_Olson,"Retrieved 2010-12-12
""Charles Olson in the Tradition of ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Charles_Olson,"Retrieved 2010-12-12
""Charles Olson"", Pennsound, a page ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Charles_Olson,"Retrieved 2010-12-12
Records of Charles Olson are held ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,John_Patrick_Shanley,"John Patrick Shanley  is an American playwright, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Mickey_Spillane,Mickey Spillane on screen : a complete ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Mickey_Spillane,"A Colorful Conversation with Mickey Spillane"", Alter ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Mickey_Spillane,"""Mickey Spillane: Hardboiled's Most Extreme Stylist ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,John_Kennedy_Toole,"John Kennedy Toole at Find a Grave
John Kennedy ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Jim_Acosta,"""Jim Acosta on Trump, the Press, and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Nellie_Bly,"""Into the Madhouse with Nellie Bly: Girl ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Nellie_Bly,"""Nellie Bly: The best undercover reporter in ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Nellie_Bly,"""Nellie Bly, Jules Verne, and the World ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Nellie_Bly,"""Dislocating the Masculine: How Nellie Bly ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Jimmy_Breslin,"ASIN: B00704TRH6
1969 World of Jimmy Breslin ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Neil_Cavuto,"2004-08-31
Neil Cavuto on The Daily Show
Neil Cavuto ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Tim_Russert,"The exhibit entitled ""Inside Tim Russert's Office: ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Tim_Russert,"Remembering Tim Russert
Print media's reaction to Russert's ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Tim_Russert,"Tim Russert at Find a Grave
A Tribute ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Ed_Sullivan,"Ed Sullivan Documentary
Ed Sullivan on IMDb
Ed Sullivan ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Marty_Maher,"Marty Maher
Martin Maher at Find a ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Andrew_Jackson,"Historian Charles Grier Sellers says, ""Andrew Jackson's ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Andrew_Jackson_Centre,"The Andrew Jackson Centre,  also known as ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,James_Buchanan,"University of Virginia article: Buchanan biography
Wheatland
James Buchanan ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Andrew_Johnson,"Andrew Johnson National Historic Site
Andrew Johnson: A ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Benjamin_Harrison,"Benjamin Harrison: Resource Guide, Library of Congress
Benjamin ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Theodore_Roosevelt,"Roosevelt said, ""My father, Theodore Roosevelt, was ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Theodore_Roosevelt,"Almanac of Theodore Roosevelt
Theodore Roosevelt: A Resource Guide ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,William_Howard_Taft,"Noyes, John E. ""William Howard Taft and the ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Harry_S._Truman,"Other sites associated with Truman include:

Harry S. Truman ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Harry_S._Truman,"""Soldier from Independence: Harry S. Truman and the ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Harry_S._Truman,"""State Department headquarters named for Harry S. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Harry_S._Truman,Newspaper clippings about  Harry S. Truman in ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Ronald_Reagan,"She later said, ""Ronald Reagan had a ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Muhammad_Ali,"Louisville Mayor Greg Fischer stated, ""Muhammad Ali ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Muhammad_Ali,"""Muhammad Ali's Life in Photos; From his ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
