dominio,categoria,entita,prompt,ha_doppio_spazio,spazio_prima_punteggiatura,ha_spazio_iniziale,parentesi_round_sbilanciate,parentesi_quadre_sbilanciate,virgolette_sbilanciate
race,European_Americans,Albert_Sabin,"""International medical cooperation: Dr. Albert Sabin, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Alfred_Tarski,"Blok, W. J.; Pigozzi, Don, ""Alfred Tarski's ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Alfred_Tarski,"""Alfred Tarski: Semantic shift, heuristic shift ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Dagmara_Wozniak,"""Olympics 2012: Fencer Dagmara Wozniak, an Avenel ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Dagmara_Wozniak,"""'Pretty Powerful': The Olympic Fencer Dagmara Wozniak's ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Janet_Lynn,"Janet Lynn Salomon:  Family, Faith, and ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Alan_Kulwicki,"The exhibit is called ""Alan Kulwicki: ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Alfred_Stieglitz,"""Alfred Stieglitz had the multifold abilities of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Albert_Bierstadt,"""Albert Bierstadt, Landscape Aesthetics, and the Meanings of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Frank_Lloyd_Wright,"""Fifty-two years of Frank Lloyd Wright's progressivism, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Frank_Lloyd_Wright,Usonia : Frank Lloyd Wright's Design for ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Charles_Dellschau,"Charles Dellschau  Text by Thomas McEvilley, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Don_Heck,"""Original Art Stories: Don Heck - ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Don_Heck,"The American Artist Bluebook: Don Heck
""DC ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Hans_Hofmann,Hans Hofmann : peintures 1962 : 23 ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Klaus_Janson,Klaus Janson  is a German-born American ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Christopher_Sauer,"Durnbaugh, Donald F. ""Was Christopher Sauer ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Kat_Von_D,"""Kat Von D's life, relationship and work, is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Kat_Von_D,"""Marked sensation: Kat Von D and tattoo ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Dr._Seuss,"The series was called the ""Dr. Seuss ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Dr._Seuss,"""Dr. Seuss Keeps Me Guessing: A Commencement ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Matthias_Bartgis,"Wust, Klaus G. ""Matthias Bartgis' Newspapers ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Cornelia_Funke,"The characters, Cornelia Funke elaborates, ""Mostly they ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,William_S._Burroughs,"""William S. Burroughs, The Art of Fiction ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Patricia_Highsmith,"""In her novels, Patricia Highsmith compellingly charts ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Stephen_King,"""In her book Stephen King as a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Fritz_Leiber,"Lovecraft and Fritz Leiber"") appears in ",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
race,European_Americans,Walter_Lippman,"Walter Lippmann  was an American writer, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Walter_Lippman,"""Walter Lippmann: How to Cure Liberal Democracy, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Walter_Lippman,"""Beyond the American Century: Walter Lippmann and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Walter_Lippman,"""Walter Lippmann, Strategic Internationalism, the Cold ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Henry_Miller,"""The Reality of Henry Miller"" and ""Henry ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Henry_Miller,"""Henry Miller:  The Last Days"", Huffington ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Henry_Villard,"""A Reputation for Cross-Cultural Business: Henry ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Kurt_Vonnegut,"In 2011, NPR wrote, ""Kurt Vonnegut's blend of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Kurt_Vonnegut,"""Kurt Vonnegut's Humanism: An Author's Journey ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Jacob_Astor,"(1878), ""John Jacob ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Jacob_Astor,"John Jacob Astor: America's First Multimillionaire excerpt
""John Jacob ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,George_Brumder,"""The George Brumder Publishing Company: A ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Walter_Chrysler,"194–198
Newspaper clippings about  Walter Chrysler in ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Bill_Gates,"""83 Reasons Why Bill Gates's Reign Is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Bill_Gates,"""The Meaning of Bill Gates: As his ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Steve_Jobs,"Iger wrote, ""Who wouldn't want Steve Jobs ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Otto_Hermann_Kahn,Newspaper clippings about  Otto Hermann Kahn in ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Henry_Lomb,"Henry LombNovember 24, 1828 –June 13, 1908) ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,George_Lucas,"A spokesperson for Lucasfilm said, ""George Lucas ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Adolph_Ochs,Newspaper clippings about  Adolph Ochs in ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Charles_M._Schwab,Newspaper clippings about  Charles M. Schwab in ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,George_Steinbrenner,"""George Steinbrenner was involved with thoroughbred ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Wanamaker,"""John Wanamaker : The Triumph of Content ",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Brad_Pitt,"According to the Dallas Observer, ""Brad Pitt ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Meryl_Streep,"Roger Ebert wrote that ""Meryl Streep is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Meryl_Streep,"The citation reads as follows, ""Meryl Streep ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Fred_Astaire,"""No dancer can watch Fred Astaire and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Fred_Astaire,"""Fred Astaire's Site-Specific Choreography: High Art ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Marlon_Brando,"Sociologist Dr. Suzanne Mcdonald-Walker states: ""Marlon Brando, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Marlon_Brando,"Linda Williams writes: ""Marlon Brando [was] the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Dana_Carvey,"Dana Carvey at Emmys.com
""WTF Podcast, Episode ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Sarah_Chalke,"Sarah Chalke  is a Canadian actress, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Willem_Dafoe,"""FILM; Willem Dafoe, Looking for Characters ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Aaron_Eckhart,(Farin Roberts interviews Aaron Eckhart in discussion ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Edward_Herrmann,"Kevin Thomas commented, ""Edward Herrmann, so often ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Rock_Hudson,"Morgan Fairchild said that ""Rock Hudson's death ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Jessica_Lange,"She commented, ""Jessica Lange already has two ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Jessica_Lange,"""Jessica Lange – Biography – Highest Rated ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Jayne_Mansfield,The Jayne Mansfield-Sophia Loren photograph  was ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Donna_Reed,"""I hear `Donna Reed' and I think ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Isabella_Rossellini,(Interview with Isabella Rossellini about her ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Uma_Thurman,"Club writing: ""Uma Thurman is a lot ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Uma_Thurman,"Uma Thurman: Pulp friction"", The Independent, April ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Lois_Weber,"William D. Routt indicates that ""Lois Weber ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Lois_Weber,"One newspaper wrote, ""Lois Weber is not ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Lois_Weber,"""'Exit Flapper, Enter Woman,' or Lois ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Glenn_Beck,"""Glenn Beck's viewpoint about early 20th century ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Samantha_Brown,As of  2012 Samantha Brown has ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Pat_Buchanan,"Hannity; Colmes, ""Pat Buchanan Defends Controversial Immigration ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Alicia_Menendez,"""The rise of Alicia Menendez, a voice ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Ed_Schultz,"Ingraham accepted his apology: ""Ed Schultz said ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Jerry_Springer,"""King of the Trash Heap; Jerry ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Philip_Sousa,"Gordon, Marjorie M. ""John Philip Sousa: A ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Philip_Sousa,"Mayer, Francis N. ""John Philip Sousa: His ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Philip_Sousa,"""The Life and Influence of John Philip ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Philip_Sousa,"Jorgensen, Michael R. ""John Philip Sousa's Operetta El ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Chris_Frantz,"""Talking Heads' Chris Frantz on 25 Years ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Jeff_Hanneman,"Shavo Odadjian declared that ""without Jeff Hanneman, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Paul_Hindemith,"""Fascinated by Early Music: Paul Hindemith and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Megadeth,"Later that month, Megadeth released ""Sudden ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Megadeth,"In October 2015, Megadeth streamed ""Fatal ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Elvis_Presley,"""Elvis Presley is the greatest cultural force ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Yankee_Doodle_Dandy,"In 1993, Yankee Doodle Dandy  was selected ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Yankee_Doodle_Dandy,"In 1993, Yankee Doodle Dandy  was selected ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Linda_Ronstadt,"Mix magazine stated that ""Linda Ronstadt left ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Arnold_Schoenberg,"""How Arnold Schoenberg Became Lonely: Imagination versus ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Pete_Seeger,"Forbes, Linda C. ""Pete Seeger on Environmental ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Pete_Seeger,"""The Protest Singer: Pete Seeger and American ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Pete_Seeger,"""Pete Seeger: How Can I Keep From ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Pete_Seeger,"""Obituary: Pete Seeger, Songwriter and Champion of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Pete_Seeger,"[chriscomerradio.com/pete_seeger/pete_seeger12-31-1996.htm Pete Seeger Radio Interview 1996]
""Interview ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Frederick_Stock,"Frederick Stock)
Ludwig van Beethoven: Piano Concerti ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Lawrence_Welk,"Miller, John E. ""Lawrence Welk and John ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Ray_Harryhausen,"100, ""Ray Harryhausen: The Man Who Works ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Ray_Harryhausen,"127, "" Ray Harryhausen: Farewell to ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Carl_Laemmle,"""After moving to New York, Carl Laemmle ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Russ_Meyer,Russ Meyer: The Life and Films :A ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Russ_Meyer,"""Russ Meyer: The Movie Man Who Would ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Kelly_Reichardt,"""The Quiet Menace of Kelly Reichardt's Feminist ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Kelly_Reichardt,"""An interview with Kelly Reichardt, director of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,David_Letterman,"""Thirteen years ago, David Letterman put CBS ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,David_Letterman,"""Late-night legend David Letterman's ugly personality no ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Heidi_Klum,"Klum has two fragrances, called ""Heidi ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Pat_Nixon,"""Pat Nixon accompanied her husband abroad during ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Pat_Nixon,"Some observers described Pat Nixon as ""a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Neil_Armstrong,"""That happened because Neil Armstrong was a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Neil_Armstrong,"""A Scoop About Neil Armstrong Arrived in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Friedrich_Hecker,"Gruch, 1998 ISBN 3-931395-08-1)
Friedrich Hecker und ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Kurt_Frederick_Ludwig,Kurt Frederick Ludwig was sent to  Alcatraz ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Robert_Prager,"Schwartz, ""The Lynching of Robert Prager, the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Carl_Schurz,Newspaper clippings about  Carl Schurz in ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Chesley_Sullenberger,"""A320 Pilot Chesley Sullenberger’s Other Jobs: ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Conrad_Weiser,"Conrad Weiser wrote for his children, ""Buried ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Conrad_Weiser,"""Conrad Weiser and his family were among ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Konrad_Dannenberg,Konrad Dannenberg  was a German-American rocket ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Chester_W._Nimitz,"""Fleet Admiral Chester W. Nimitz: Leadership Forged Through ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Chester_W._Nimitz,"""Fleet Admiral Chester W. Nimitz, A Five Star ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Friedrich_Adolf_Riedesel,Freiherr Friedrich Adolf Riedesel Freiherr  zu Eisenbach ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Theodore_Schwan,"Col.) Theodore Schwan, assistant adjutant-general, detailed as ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Franz_Sigel,"New York: Dodd, Mead.CS1 maint: ref=harv
""Franz ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Rudolf_Carnap,"""Martin Heidegger and Rudolf Carnap: Radical Phenomenology, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Herbert_Marcuse,"""Herbert Marcuse: Social Critique, Haecker and Kierkegaardian ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Herbert_Marcuse,"Douglas Kellner, ""Herbert Marcuse""
Bernard Stiegler, ""Spirit, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Henry_Kissinger,Lezioni di politica di Henry Kissinger : ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Henry_Kissinger,"""Henry Kissinger and American Foreign Policy: A ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Paul_Ryan,"In response, Trump tweeted, ""Speaker Paul Ryan ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Paul_Ryan,"""Paul Ryan Reading Guide: The Best Reporting ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Paul_Ryan,"""Primer: How Paul Ryan Proposes To Change ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Paul_Ryan,"""Paul Ryan now says his office requested ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Peter_Altgeld,"Harvey Wish, ""John Peter Altgeld and the Background ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Peter_Altgeld,"Harvey Wish, ""John Peter Altgeld and the Election ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Thomas_Dixon_Jr.,"""Kelly Miller and Thomas Dixon Jr. on ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Timothy_Geithner,"Appearances on C-SPAN
Timothy Geithner   on ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Steve_King,"Law said, ""We're concerned about Steve King's ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Ron_Paul,"""In May 2015, Ron Paul ended all ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Ron_Paul,"As of April 2019, the ""Ron Paul ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Nelson_Rockefeller,Newspaper clippings about  Nelson Rockefeller in ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Dana_Rohrabacher,"""In April 2016, Dana Rohrabacher and Paul ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Eunice_Kennedy_Shriver,"""Eunice Kennedy Shriver"", obituary at The Daily Telegraph
""Special ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Al_Smith,"Murphy, Kevin C. ""Lost Warrior: Al Smith ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Al_Smith,"A film clip ""Al Smith Hails ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Jackie_Speier,"""Jackie Speier –- moving on, moving up: ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Robert_F._Wagner,"""Senator Robert F. Wagner and the rise of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Wendell_Willkie,Wendell Willkie's  commitment to social justice ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Wendell_Willkie,"""Was the nomination of Wendell Willkie a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Wendell_Willkie,"""When Wendell Willkie went visiting: between interdependency ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Billy_Sunday,"Giffin, Frederick C. ""Billy Sunday: The Evangelist ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Paul_Tillich,"""A Conversation With Dr. Paul Tillich and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,David_Alter,"""In 1836 Elderton, David Alter invented the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,David_Alter,"""David Alter obtained medical schooling at the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Franz_Boas,"""The Location of Franz Boas Within the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Franz_Boas,"""Franz Boas and Inuktitut terminology for ice ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Franz_Boas,"Lowie, Robert H. ""Bibliography of Franz ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Franz_Boas,"""Franz Boas and the Founding of the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Fort_Bliss,"Fort Bliss has been designated a ""No ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Katherine_Esau,"(2006), ISBN 0-470-04737-2
O'Hern, Elizabeth Moot ""Katherine ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Martin_Gruebele,Martin Gruebele  is a German-born American ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Edmund_C._Jaeger,"MCV also offers an ""Edmund C. Jaeger ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Edmund_C._Jaeger,"""Edmund C. Jaeger Fills Role of Nature's ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Edmund_C._Jaeger,"""Edmund C. Jaeger: From the Classroom to ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Emmy_Noether,"Hermann Weyl later wrote that ""Emmy Noether—her ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Emmy_Noether,"Byers, Nina, ""Emmy Noether"",  in ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Emmy_Noether,"), Emmy Noether: A Tribute to Her ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Emmy_Noether,"), Emmy Noether: A tribute to her ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Emmy_Noether,"), Emmy Noether: A tribute to her ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Emmy_Noether,"), Emmy Noether: A tribute to her ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Emmy_Noether,"(1935), ""Nachruf auf Emmy Noether"" [obituary of ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
race,European_Americans,Gustave_Whitehead,"""Gustave Whitehead's brother John arrived in Connecticut ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Gustave_Whitehead,"Delear, Frank, ""Gustave Whitehead and the First-Flight ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
