"dominio","categoria","entita","prompt","lunghezza_char","lunghezza_parole","markup_sospetto","ha_non_ascii"
"gender","American_actresses","Marjorie_Main","""Marjorie Main: From Farm Girl to Film ",39,7,FALSE,FALSE
"gender","American_actresses","Marjorie_Main","Marjorie Main: The Life and Films of ",37,7,FALSE,FALSE
"gender","American_actresses","Dorothy_Malone","(on shooting The Last Voyage)
Dorothy Malone photo ",51,8,FALSE,FALSE
"gender","American_actresses","Jayne_Mansfield","Jayne Mansfield was an American film, theater, ",47,7,FALSE,FALSE
"gender","American_actresses","Jayne_Mansfield","In 1980, The Jayne Mansfield Story aired ",41,7,FALSE,FALSE
"gender","American_actresses","Jayne_Mansfield","She co-wrote the autobiographical book Jayne Mansfield's ",57,7,FALSE,FALSE
"gender","American_actresses","Jayne_Mansfield","The Jayne Mansfield-Sophia Loren photograph  was ",49,6,FALSE,FALSE
"gender","American_actresses","Jayne_Mansfield","The Jayne Mansfield Online fan club was ",40,7,FALSE,FALSE
"gender","American_actresses","Jayne_Mansfield","Jayne Mansfield Vs. Mamie Van Doren: Battle ",44,7,FALSE,FALSE
"gender","American_actresses","Jayne_Mansfield","Puffblicity: An Appreciation of Jayne Mansfield - ",50,7,FALSE,FALSE
"gender","American_actresses","Linda_Manz","Linda Manz is a retired American actress, ",42,7,FALSE,FALSE
"gender","American_actresses","Adele_Mara","Adele Mara, born Adelaida Delgado, was an ",42,7,FALSE,FALSE
"gender","American_actresses","Kate_Mara","Kate Mara's maternal grandfather, Timothy James ""Tim"" ",54,7,FALSE,FALSE
"gender","American_actresses","Rooney_Mara","Rooney Mara's maternal grandfather, Timothy James ""Tim"" ",56,7,FALSE,FALSE
"gender","American_actresses","Laura_Marano","On October 5, 2018, Laura Marano released ",42,7,FALSE,FALSE
"gender","American_actresses","Janet_Margolin","Janet Margolin was an American theater, television ",51,7,FALSE,FALSE
"gender","American_actresses","Constance_Marie","Constance Marie Lopez is an American actress ",45,7,FALSE,FALSE
"gender","American_actresses","Rose_Marie","Rose Marie was an American actress, singer, ",44,7,FALSE,FALSE
"gender","American_actresses","Rose_Marie","Rose Marie secured work at the Flamingo ",40,7,FALSE,FALSE
"gender","American_actresses","Jodie_Markell","Jodie Markell is an American actress and ",41,7,FALSE,FALSE
"gender","American_actresses","Paula_Marshall","Paula Marshall attributed his defeat to ""karma"" ",48,7,FALSE,FALSE
"gender","American_actresses","Penny_Marshall","Carole Penny Marshall was an American actress, ",47,7,FALSE,FALSE
"gender","American_actresses","Meaghan_Jette_Martin","Meaghan Jette Martin is an American actress and ",48,8,FALSE,FALSE
"gender","American_actresses","Margo_Martindale","Margo Martindale is an American character actress ",50,7,FALSE,FALSE
"gender","American_actresses","Natalie_Martinez","Natalie Martinez is an American actress and ",44,7,FALSE,FALSE
"gender","American_actresses","Mary_Elizabeth_Mastrantonio","Mary Elizabeth Mastrantonio is an American actress and ",55,8,FALSE,FALSE
"gender","American_actresses","Mary_Elizabeth_Mastrantonio","Movies: Mary Elizabeth Mastrantonio biography Retrieved 2012-08-28
The Sunday ",78,9,FALSE,FALSE
"gender","American_actresses","Marilyn_Maxwell","Marvel Marilyn Maxwell was an American actress ",47,7,FALSE,FALSE
"gender","American_actresses","Virginia_Mayo","Virginia Mayo was an American actress and ",42,7,FALSE,FALSE
"gender","American_actresses","Diane_McBain","Diane McBain is an American actress who, ",41,7,FALSE,FALSE
"gender","American_actresses","China_Anne_McClain","China Anne McClain is an American actress and ",46,8,FALSE,FALSE
"gender","American_actresses","Rue_McClanahan","Eddi-Rue McClanahan was an American actress and ",48,7,FALSE,FALSE
"gender","American_actresses","Edie_McClurg","Edie McClurg is an American actress, voice ",43,7,FALSE,FALSE
"gender","American_actresses","AnnaLynne_McCord","AnnaLynne McCord is an American actress, activist ",50,7,FALSE,FALSE
"gender","American_actresses","Hattie_McDaniel","Hattie McDaniel was an American actress, singer-songwriter, ",60,7,FALSE,FALSE
"gender","American_actresses","Hattie_McDaniel","Said Hattie McDaniel, of West Adams Heights: ",45,7,FALSE,FALSE
"gender","American_actresses","Hattie_McDaniel","""Hattie McDaniel: '(I'd) ... rather play a ",43,7,FALSE,FALSE
"gender","American_actresses","Kelly_McGillis","Kelly McGillis is an American actress widely ",45,7,FALSE,FALSE
"gender","American_actresses","Rose_McGowan","Rose McGowan also stated, ""Gays are misogynistic ",49,7,FALSE,FALSE
"gender","American_actresses","Kathryn_McGuire","Kathryn McGuire was an American dancer and ",43,7,FALSE,FALSE
"gender","American_actresses","Maeve_McGuire","Maeve McGuire is an American actress, known ",44,7,FALSE,FALSE
"gender","American_actresses","Nina_Mae_McKinney","Nina Mae McKinney was an American actress who ",46,8,FALSE,FALSE
"gender","American_actresses","Nina_Mae_McKinney","He said, ""Nina Mae McKinney was third from ",43,8,FALSE,FALSE
"gender","American_actresses","Nina_Mae_McKinney","Film Weekly said of McKinney, ""Nina Mae McKinney, ",50,8,FALSE,FALSE
"gender","American_actresses","Emily_Meade","Emily Meade is an American film and ",36,7,FALSE,FALSE
"gender","American_actresses","Anne_Meara","Anne Meara Stiller was an American actress ",43,7,FALSE,FALSE
"gender","American_actresses","Kay_Medford","She adopted the name Kay Medford professionally, ",49,7,FALSE,FALSE
"gender","American_actresses","Daniela_Melchior","Daniela Melchior is a Portuguese film and ",42,7,FALSE,FALSE
"gender","American_actresses","Erica_Mendez","Erica Mendez is an American voice actress ",42,7,FALSE,FALSE
"gender","American_actresses","Maria_Menounos","Maria Menounos is an American entertainment reporter, ",54,7,FALSE,FALSE
"gender","American_actresses","Ethel_Merman","Ethel Merman was an American actress, artist, ",46,7,FALSE,FALSE
"gender","American_actresses","Ethel_Merman","In 1979, she recorded The Ethel Merman ",39,7,FALSE,FALSE
"gender","American_actresses","Theresa_Merritt","Theresa Merritt Hines was an American stage, ",45,7,FALSE,FALSE
"gender","American_actresses","Lea_Michele","Lea Michele Sarfati, known professionally as Lea ",49,7,FALSE,FALSE
"gender","American_actresses","Bette_Midler","Bette Midler is an American singer, songwriter, ",48,7,FALSE,FALSE
"gender","American_actresses","Bette_Midler","Bette Midler: Bootleg Betty - The Bette ",40,7,FALSE,FALSE
"gender","American_actresses","Cristin_Milioti","Cristin Milioti is an American actress and ",43,7,FALSE,FALSE
"gender","American_actresses","Penelope_Milford","Penelope Milford is an American stage and ",42,7,FALSE,FALSE
"gender","American_actresses","Penelope_Ann_Miller","Penelope Ann Miller, sometimes credited as Penelope Miller, ",60,8,FALSE,FALSE
"gender","American_actresses","Nicki_Minaj","Nicki Minaj received backlash for her choice ",45,7,FALSE,FALSE
"gender","American_actresses","Nicki_Minaj","She also introduced the ""Nicki Minaj Collection"" ",49,7,FALSE,FALSE
"gender","American_actresses","Liza_Minnelli","Carol Publishing
Schechter, Scott, The Liza Minnelli ",53,7,FALSE,FALSE
"gender","American_actresses","Kelly_Jo_Minter","Kelly Jo Minter is an American former ",38,7,FALSE,FALSE
"gender","American_actresses","Gretchen_Mol","Gretchen Mol is an American actress and ",40,7,FALSE,FALSE
"gender","American_actresses","Elizabeth_Montgomery","The Essential Elizabeth Montgomery: A Guide to ",47,7,FALSE,FALSE
"gender","American_actresses","Marilyn_Monroe","Marilyn Monroe was an American actress, model, ",47,7,FALSE,FALSE
"gender","American_actresses","Marilyn_Monroe","Marilyn Monroe has finally proved herself an ",45,7,FALSE,FALSE
"gender","American_actresses","Meredith_Monroe","Meredith Monroe is an American actress best ",44,7,FALSE,FALSE
"gender","American_actresses","Grace_Moore","Grace Moore was an American operatic soprano ",45,7,FALSE,FALSE
"gender","American_actresses","Grace_Moore","The Grace Moore Papers Describes the collection ",48,7,FALSE,FALSE
"gender","American_actresses","Grace_Moore","The Grace Moore Glove Gallery A collection ",43,7,FALSE,FALSE
"gender","American_actresses","Grace_Moore","Grace Moore at Find a Grave
Grace Moore ",40,8,FALSE,FALSE
"gender","American_actresses","Joanna_Moore","Joanna Moore was an American film and ",38,7,FALSE,FALSE
"gender","American_actresses","Juanita_Moore","Juanita Moore was an American film, television, ",48,7,FALSE,FALSE
"gender","American_actresses","Julianne_Moore","Julianne Moore is an American actress and ",42,7,FALSE,FALSE
"gender","American_actresses","Julianne_Moore","Julianne Moore collected news and commentary at ",48,7,FALSE,FALSE
"gender","American_actresses","Mary_Tyler_Moore","Mary Tyler Moore was an American stage, film, ",46,8,FALSE,FALSE
"gender","American_actresses","Mary_Tyler_Moore","The Mary Tyler Moore Show was a half-hour ",42,8,FALSE,FALSE
"gender","American_actresses","Mary_Tyler_Moore","The Mary Tyler Moore Show became a touchpoint ",46,8,FALSE,FALSE
"gender","American_actresses","Mary_Tyler_Moore","This company produced The Mary Tyler Moore Show ",48,8,FALSE,FALSE
"gender","American_actresses","Mary_Tyler_Moore","Mary Tyler Moore on IMDb
Mary Tyler Moore at ",45,9,FALSE,FALSE
"gender","American_actresses","Mary_Tyler_Moore","""Remembering Mary Tyler Moore, The Smart, Comic Actress ",56,8,FALSE,FALSE
"gender","American_actresses","Natalie_Moorhead","Natalie Moorhead was an American film and ",42,7,FALSE,FALSE
"gender","American_actresses","Dolores_Moran","Dolores Moran was an American film actress ",43,7,FALSE,FALSE
"gender","American_actresses","Peggy_Moran","Peggy Moran was an American film actress ",41,7,FALSE,FALSE
"gender","American_actresses","Rita_Moreno","Rita Moreno is a Puerto Rican actress, ",39,7,FALSE,FALSE
"gender","American_actresses","Rita_Moreno","Rita Moreno has made numerous guest appearances ",48,7,FALSE,FALSE
"gender","American_actresses","Rita_Moreno","Rita Moreno at The Interviews: An Oral ",39,7,FALSE,FALSE
"gender","American_actresses","Cathy_Moriarty","Cathy Moriarty is an American actress and ",42,7,FALSE,FALSE
"gender","American_actresses","Shelley_Morrison","Shelley Morrison was an American theater and ",45,7,FALSE,FALSE
"gender","American_actresses","Bridget_Moynahan","Kathryn Bridget Moynahan is an American actress ",48,7,FALSE,FALSE
"gender","American_actresses","Megan_Mullally","Megan Mullally is an American actress, comedian, ",49,7,FALSE,FALSE
"gender","American_actresses","Donna_Murphy","Donna Murphy is an American actress and ",40,7,FALSE,FALSE
"gender","American_actresses","Rosemary_Murphy","Rosemary Murphy was an American actress of ",43,7,FALSE,FALSE
"gender","American_actresses","Nita_Naldi","Nita Naldi was an American stage performer ",43,7,FALSE,FALSE
"gender","American_actresses","Patricia_Neal","Patricia Neal was an American actress of ",41,7,FALSE,FALSE
"gender","American_actresses","Kristin_Nelson","Sharon Kristin Nelson was an American primitive ",48,7,FALSE,FALSE
"gender","American_actresses","Nichelle_Nichols","Nichelle Nichols is an American actress, singer, ",49,7,FALSE,FALSE
"gender","American_actresses","Stephanie_Niznik","According to the L.A. Coroner, Stephanie Niznik ",48,7,FALSE,FALSE
"gender","American_actresses","Maidie_Norman","UCLA established the Maidie Norman Research Award ",50,7,FALSE,FALSE
"gender","American_actresses","Mabel_Normand","She was interred as Mabel Normand-Cody at ",42,7,FALSE,FALSE
"gender","American_actresses","Mabel_Normand","Mabel Normand: A Source Book to Her ",36,7,FALSE,FALSE
"gender","American_actresses","Mabel_Normand","Films in Review September Issue: Mabel Normand ",47,7,FALSE,FALSE
"gender","American_actresses","Mabel_Normand","Mabel Normand: The Life and Career of ",38,7,FALSE,FALSE
"gender","American_actresses","Larisa_Oleynik","Larisa Oleynik is an American actress who ",42,7,FALSE,FALSE
"gender","American_actresses","Susan_Oliver","Susan Oliver was an American actress, television ",49,7,FALSE,FALSE
"gender","American_actresses","Susan_Oliver","Hence, the documentary about Susan Oliver's life ",49,7,FALSE,FALSE
"gender","American_actresses","Ana_Ortiz","Ana Ortiz is an American actress and ",37,7,FALSE,FALSE
"gender","American_actresses","Beth_Ostrosky","Beth Ostrosky Stern is an American actress, ",44,7,FALSE,FALSE
"gender","American_actresses","Anita_Page","Anita Page was an American film actress ",40,7,FALSE,FALSE
"gender","American_actresses","Janis_Paige","Janis Paige is an American retired actress ",43,7,FALSE,FALSE
"gender","American_actresses","Betsy_Palmer","Betsy Palmer was an American actress, known ",44,7,FALSE,FALSE
"gender","American_actresses","Betsy_Palmer","Skip E. Lowe Interview: Betsy Palmer and ",41,7,FALSE,FALSE
"gender","American_actresses","Keke_Palmer","Palmer released a self-titled mixtape Keke Palmer ",50,7,FALSE,FALSE
"gender","American_actresses","Gwyneth_Paltrow","Variety proclaimed: ""Gwyneth Paltrow shines brightly as ",56,7,FALSE,FALSE
"gender","American_actresses","Kay_Panabaker","Stephanie Kay Panabaker is an American zoologist ",49,7,FALSE,FALSE
"gender","American_actresses","Linda_Park","Linda Park is a Korean-born American actress, ",46,7,FALSE,FALSE
"gender","American_actresses","Eleanor_Parker","""TCM Remembers Eleanor Parker"", Turner Classic Movies ",54,7,FALSE,FALSE
"gender","American_actresses","Eleanor_Parker","Eleanor Parker photographs and literature
Eleanor Parker at ",60,8,FALSE,FALSE
"gender","American_actresses","Lara_Parker","Lara Parker is an American television, stage, ",46,7,FALSE,FALSE
"gender","American_actresses","Nicole_Ari_Parker","Nicole Ari Parker is an American actress and ",45,8,FALSE,FALSE
"gender","American_actresses","Sarah_Jessica_Parker","Sarah Jessica Parker is an American actress, producer, ",55,8,FALSE,FALSE
"gender","American_actresses","Sarah_Jessica_Parker","Sarah Jessica Parker, finding that there is life ",49,8,FALSE,FALSE
"gender","American_actresses","Suzy_Parker","Suzy Parker was an American model and ",38,7,FALSE,FALSE
"gender","American_actresses","Suzy_Parker","Suzy Parker's photo appeared in Life magazine ",46,7,FALSE,FALSE
"gender","American_actresses","Suzy_Parker","She changed her name to Suzy Parker ",36,7,FALSE,FALSE
"gender","American_actresses","Leslie_Parrish","Leslie Parrish is an American actress who ",42,7,FALSE,FALSE
"gender","American_actresses","Sara_Paxton","Sara Paxton is an American actress, voice ",42,7,FALSE,FALSE
"gender","American_actresses","Mary_Beth_Peil","Mary Beth Peil is an American actress and ",42,8,FALSE,FALSE
"gender","American_actresses","Millie_Perkins","Millie Perkins is an American film and ",39,7,FALSE,FALSE
"gender","American_actresses","Millie_Perkins","with ""Millie Perkins died recently""; a letter ",46,7,FALSE,FALSE
"gender","American_actresses","Pauley_Perrette","Pauley Perrette is an American actress, writer, ",48,7,FALSE,FALSE
"gender","American_actresses","Donna_Pescow","Donna Pescow is an American film and ",37,7,FALSE,FALSE
"gender","American_actresses","Bernadette_Peters","Bernadette Peters is an American actress, singer, ",50,7,FALSE,FALSE
"gender","American_actresses","Bernadette_Peters","That Bernadette Peters rises to the occasion ",45,7,FALSE,FALSE
"gender","American_actresses","Bernadette_Peters","Bernadette Peters was re-released on CD in ",43,7,FALSE,FALSE
"gender","American_actresses","Bernadette_Peters","- Bernadette Peters Live At Carnegie Hall, ",43,7,FALSE,FALSE
"gender","American_actresses","Bernadette_Peters","Benefit concert, ""Bernadette Peters: A Special Concert ",55,7,FALSE,FALSE
"gender","American_actresses","Bernadette_Peters","– Bernadette Peters Live At Carnegie Hall ",42,7,FALSE,TRUE
"gender","American_actresses","Susan_Peters","Susan Peters was an American film, stage, ",42,7,FALSE,FALSE
"gender","American_actresses","Amanda_Peterson","Phyllis Amanda Peterson was an American actress, ",49,7,FALSE,FALSE
"gender","American_actresses","Cassandra_Peterson","Cassandra Peterson is an American actress, writer ",50,7,FALSE,FALSE
"gender","American_actresses","Valarie_Pettiford","Valarie Pettiford is an American stage and ",43,7,FALSE,FALSE
"gender","American_actresses","Lori_Petty","Lori Petty is an American actress and ",38,7,FALSE,FALSE
"gender","American_actresses","Michelle_Pfeiffer","And Michelle Pfeiffer overcomes Batman Returns' heavy-handed ",61,7,FALSE,FALSE
"gender","American_actresses","Mackenzie_Phillips","Laura Mackenzie Phillips is an American actress ",48,7,FALSE,FALSE
