"dominio","categoria","entita","n_prompt_entita"
"political","liberalism","Liberalism_in_Egypt",1
"political","liberalism","Liberalism_in_Germany",2
"political","liberalism","Liberalism_in_Honduras",1
"political","liberalism","Liberalism_in_Iran",1
"political","liberalism","Liberalism_in_Mexico",1
"political","liberalism","Liberalism_in_Nigeria",1
"political","liberalism","Liberalism_in_Poland",1
"political","liberalism","Liberalism_in_Portugal",1
"political","liberalism","Liberalism_in_Serbia",1
"political","liberalism","Liberalism_in_South_Africa",1
"political","liberalism","Liberalism_in_Tunisia",1
"political","liberalism","Liberalism_in_Uruguay",1
"political","liberalism","Liberalism_in_the_Netherlands",2
"political","liberalism","Liberalism_in_the_United_States",1
"political","liberalism","Modern_liberalism_in_the_United_States",1
"political","liberalism","Muscular_liberalism",1
"political","liberalism","National_liberalism",3
"political","liberalism","Neoclassical_liberalism",1
"political","liberalism","Religious_liberalism",3
"political","liberalism","Secular_liberalism",2
"political","liberalism","Social_liberalism",6
"political","nationalism","African_nationalism",8
"political","nationalism","Afrikaner_nationalism",2
"political","nationalism","Albanian_nationalism",15
"political","nationalism","Algerian_nationalism",1
"political","nationalism","American_nationalism",2
"political","nationalism","Anarchism_and_nationalism",1
"political","nationalism","Arab_nationalism",10
"political","nationalism","Argentine_nationalism",1
"political","nationalism","Armenian_nationalism",4
"political","nationalism","Assyrian_nationalism",1
"political","nationalism","Australian_nationalism",2
"political","nationalism","Austrian_nationalism",2
"political","nationalism","Azerbaijani_nationalism",2
"political","nationalism","Banal_nationalism",5
"political","nationalism","Basque_nationalism",4
"political","nationalism","Bavarian_nationalism",2
"political","nationalism","Belgian_nationalism",2
"political","nationalism","Bengali_nationalism",2
"political","nationalism","Black_nationalism",9
"political","nationalism","Blind_nationalism",1
"political","nationalism","Bourgeois_nationalism",1
"political","nationalism","Brazilian_nationalism",1
"political","nationalism","Breton_nationalism",4
"political","nationalism","British_nationalism",4
"political","nationalism","Business_nationalism",2
"political","nationalism","Canadian_nationalism",5
"political","nationalism","Canarian_nationalism",1
"political","nationalism","Catalan_nationalism",5
"political","nationalism","Chinese_nationalism",22
"political","nationalism","Christian_nationalism",11
"political","nationalism","Circassian_nationalism",2
"political","nationalism","Civic_nationalism",2
"political","nationalism","Cornish_nationalism",1
"political","nationalism","Corporate_nationalism",2
"political","nationalism","Corsican_nationalism",3
"political","nationalism","Croatian_nationalism",5
"political","nationalism","Cultural_nationalism",2
"political","nationalism","Cypriot_nationalism",3
"political","nationalism","Czech_nationalism",3
"political","nationalism","Dravidian_nationalism",3
"political","nationalism","Economic_nationalism",1
"political","nationalism","English_nationalism",3
"political","nationalism","Estonian_nationalism",1
"political","nationalism","Ethiopian_nationalism",2
"political","nationalism","Ethnic_nationalism",5
"political","nationalism","Expansionist_nationalism",2
"political","nationalism","Filipino_nationalism",1
"political","nationalism","French_nationalism",6
"political","nationalism","Galician_nationalism",2
"political","nationalism","Georgian_nationalism",3
"political","nationalism","German_nationalism",9
"political","nationalism","Golus_nationalism",1
"political","nationalism","Greek_nationalism",3
"political","nationalism","Hindu_nationalism",2
"political","nationalism","Hungarian_nationalism",1
"political","nationalism","Indian_nationalism",4
"political","nationalism","Integral_nationalism",3
"political","nationalism","Iranian_nationalism",5
"political","nationalism","Irish_nationalism",6
"political","nationalism","Italian_nationalism",15
"political","nationalism","Japanese_nationalism",1
"political","nationalism","Khmer_nationalism",1
"political","nationalism","Korean_ethnic_nationalism",1
"political","nationalism","Korean_nationalism",4
"political","nationalism","Kurdish_nationalism",3
"political","nationalism","Lebanese_nationalism",2
"political","nationalism","Left-wing_nationalism",5
"political","nationalism","Liberal_nationalism",1
"political","nationalism","Macedonian_nationalism",4
"political","nationalism","Montenegrin_nationalism",4
"political","nationalism","Musical_nationalism",9
"political","nationalism","Muslim_nationalism_in_South_Asia",1
"political","nationalism","Nationalism",62
"political","nationalism","Nationalism_and_gender",3
"political","nationalism","Nationalism_studies",1
"political","nationalism","Nigerian_nationalism",3
"political","nationalism","Norwegian_romantic_nationalism",1
"political","nationalism","Occitan_nationalism",3
"political","nationalism","Padanian_nationalism",1
"political","nationalism","Pakistani_nationalism",4
"political","nationalism","Palestinian_nationalism",2
"political","nationalism","Polish_nationalism",4
"political","nationalism","Punjabi_nationalism",3
"political","nationalism","Quebec_nationalism",8
"political","nationalism","Queer_nationalism",2
"political","nationalism","Racial_nationalism",1
"political","nationalism","Radical_nationalism",2
"political","nationalism","Religious_nationalism",4
"political","nationalism","Resource_nationalism",4
"political","nationalism","Revolutionary_nationalism",3
"political","nationalism","Romantic_nationalism",7
"political","nationalism","Russian_nationalism",7
"political","nationalism","Sardinian_nationalism",2
"political","nationalism","Scottish_nationalism",1
"political","nationalism","Serbian_nationalism",5
"political","nationalism","Sinhalese_Buddhist_nationalism",1
"political","nationalism","Slovak_nationalism",2
"political","nationalism","Somali_nationalism",1
"political","nationalism","South_Island_nationalism",1
"political","nationalism","Soviet_nationalism",1
"political","nationalism","Spanish_nationalism",7
"political","nationalism","Taiwanese_nationalism",2
"political","nationalism","Tamil_nationalism",2
"political","nationalism","Technological_nationalism",3
"political","nationalism","Territorial_nationalism",4
"political","nationalism","Tibetan_nationalism",1
"political","nationalism","Turkish_nationalism",1
"political","nationalism","Types_of_nationalism",1
"political","nationalism","Ukrainian_nationalism",4
"political","nationalism","Ulster_nationalism",4
"political","nationalism","Uyghur_nationalism",5
"political","nationalism","Valencian_nationalism",1
"political","nationalism","Vietnamese_nationalism",3
"political","nationalism","Welsh_nationalism",2
"political","nationalism","White_nationalism",5
"political","populism","Black_populism",5
"political","populism","Left-wing_populism",1
"political","populism","Market_populism",1
"political","populism","National_populism",1
"political","populism","Penal_populism",4
"political","populism","Populism",38
"political","populism","Populism_in_Canada",1
"political","populism","Populism_in_Latin_America",2
"political","populism","Right-wing_populism",6
"political","right-wing","Centre-right_politics",2
"political","right-wing","Christian_right",28
"political","right-wing","Congress_of_the_New_Right",6
"political","right-wing","Far-right_politics",1
"political","right-wing","Far-right_social_centres",1
"political","right-wing","Far-right_subcultures",1
"political","right-wing","Far-right_terrorism",1
"political","right-wing","Historical_Right",2
"political","right-wing","New_Right",16
"political","right-wing","Right-wing_authoritarianism",3
"political","right-wing","Right-wing_dictatorship",2
"political","right-wing","Right-wing_politics",1
"political","right-wing","Right-wing_populism",6
"political","right-wing","Right-wing_terrorism",4
"political","right-wing","Right_Opposition",5
"political","right-wing","Right_realism",3
"political","socialism","African_socialism",2
"political","socialism","Agrarian_socialism",1
"political","socialism","Arab_socialism",6
"political","socialism","Austrian_National_Socialism",1
"political","socialism","Authoritarian_socialism",4
"political","socialism","Bourgeois_socialism",1
"political","socialism","Buddhist_socialism",1
"political","socialism","Burmese_Way_to_Socialism",5
"political","socialism","Christian_socialism",2
"political","socialism","Committees_of_Correspondence_for_Democracy_and_Socialism",1
"political","socialism","Conservative_socialism",2
"political","socialism","Criticism_of_socialism",1
"political","socialism","Democratic_socialism",29
"political","socialism","Ethical_socialism",5
"political","socialism","Freedom_and_Socialism_Party",1
"political","socialism","Gandhian_socialism",5
"political","socialism","Guild_socialism",3
"political","socialism","History_of_socialism",1
"political","socialism","Islamic_socialism",2
"political","socialism","Liberal_socialism",8
"political","socialism","Libertarian_socialism",11
"political","socialism","Market_socialism",15
"political","socialism","Melanesian_socialism",3
"political","socialism","Municipal_socialism",4
"political","socialism","National_Socialism_Association",1
"political","socialism","Party_for_Socialism_and_Liberation",1
"political","socialism","Popular_socialism",1
"political","socialism","Prussian_socialism",2
"political","socialism","Real_socialism",5
"political","socialism","Religious_socialism",1
"political","socialism","Revolutionary_socialism",6
"political","socialism","Ricardian_socialism",1
"political","socialism","Scientific_socialism",2
"political","socialism","Socialism",48
"political","socialism","Socialism_in_Australia",2
"political","socialism","Socialism_in_Bangladesh",1
"political","socialism","Socialism_in_Canada",1
"political","socialism","Socialism_in_Hong_Kong",1
"political","socialism","Socialism_in_India",1
"political","socialism","Socialism_in_Iran",1
"political","socialism","Socialism_in_New_Zealand",6
"political","socialism","Socialism_in_One_Country",8
"political","socialism","Socialism_in_Pakistan",1
"political","socialism","Socialism_in_Sri_Lanka",1
"political","socialism","Socialism_in_Tunisia",1
"political","socialism","Socialism_in_one_country",8
"political","socialism","Socialism_of_the_21st_century",3
"political","socialism","Socialism_with_Chinese_characteristics",2
"political","socialism","Socialism_with_a_human_face",1
"political","socialism","Socialist_patriotism",9
"political","socialism","Socialist_state",7
"political","socialism","State_socialism",9
"political","socialism","Third_World_socialism",2
"political","socialism","Tory_socialism",1
"political","socialism","Types_of_socialism",1
"political","socialism","Utopian_socialism",3
"political","socialism","Voluntary_Socialism",2
"political","socialism","Yellow_socialism",5
"profession","artistic_occupations","Animator",4
"profession","artistic_occupations","Architect",31
"profession","artistic_occupations","Art",91
"profession","artistic_occupations","Artisan",7
"profession","artistic_occupations","Arts_administration",9
"profession","artistic_occupations","Baker",18
"profession","artistic_occupations","Chief_creative_officer",2
"profession","artistic_occupations","Colorist",6
"profession","artistic_occupations","Concept_Artist",8
"profession","artistic_occupations","Curator",21
"profession","artistic_occupations","Dancer",9
"profession","artistic_occupations","Design_director",5
"profession","artistic_occupations","Essayist",2
"profession","artistic_occupations","Graphic_designer",11
"profession","artistic_occupations","Hairstylist",2
"profession","artistic_occupations","Illustrator",5
"profession","artistic_occupations","Interior_designer",14
"profession","artistic_occupations","Lyricist",4
"profession","artistic_occupations","Musician",6
"profession","artistic_occupations","Penciller",4
"profession","artistic_occupations","Photographer",7
"profession","artistic_occupations","Photojournalist",8
"profession","artistic_occupations","Pottery",42
"profession","artistic_occupations","Production_designer",5
"profession","artistic_occupations","Sculptor",12
"profession","artistic_occupations","Set_decorator",7
"profession","artistic_occupations","Set_dresser",5
"profession","artistic_occupations","Singer",24
"profession","artistic_occupations","Tattoo_artist",2
"profession","artistic_occupations","Web_designer",6
"profession","artistic_occupations","Wedding_planner",2
