pilot_row_id,entity,label,start_char,end_char,replaced_in_preview
385,Dashiell Ames,GPE,99,112,False
386,Ralph Waldo Emerson,PERSON,0,19,True
386,Nathaniel Hawthorne's,PERSON,28,49,True
386,100 years ago,DATE,61,74,False
386,first,ORDINAL,100,105,False
386,the seventeenth century,DATE,160,183,False
386,Nathaniel Hawthorne's,PERSON,186,207,True
386,Young Goodman Brown,WORK_OF_ART,221,240,False
387,20th-Century,DATE,37,49,False
387,Chicago,GPE,78,85,False
387,The University of Chicago Press,ORG,87,118,False
387,2007,DATE,120,124,False
387,xv,PERSON,126,128,True
387,204,CARDINAL,130,133,False
387,Michael P. Malone,PERSON,138,155,True
389,Alex Gaskarth,PERSON,16,29,True
389,SNL,ORG,138,141,False
390,Norah Jones,PERSON,0,11,True
390,American,NORP,18,26,False
390,2002,DATE,50,54,False
390,the University of North Texas,ORG,67,96,False
390,UNT,ORG,98,101,False
390,Denton,GPE,106,112,False
390,Jones,PERSON,114,119,True
390,more than six million,CARDINAL,142,163,False
390,US,GPE,178,180,False
390,NPR,ORG,202,205,False
391,Francis Scott Key's,PERSON,1,20,True
391,200 years,DATE,52,61,False
391,Civil War,EVENT,71,80,False
391,World War,EVENT,85,94,False
391,Francis Scott Key,PERSON,106,123,True
391,John Brown Key,PERSON,128,142,True
391,Civil War,EVENT,161,170,False
392,Kris Kristofferson's,PERSON,0,20,True
392,Love,WORK_OF_ART,85,89,False
393,101,CARDINAL,27,30,False
393,Tony Lucca 00:42,PERSON,42,58,True
393,101,FAC,69,72,False
393,"Dave Heaverly 00:44
",PERSON,104,124,True
394,Charles Mingus Sr.,PERSON,12,30,True
394,10-year-old,DATE,38,49,False
394,Willie,PERSON,60,66,True
394,8 years old,DATE,103,114,False
394,Mingus,PERSON,120,126,True
394,Willie,PERSON,141,147,True
394,Charles Jr.,PERSON,186,197,True
395,the summer of 2000,DATE,3,21,False
395,Jennifer Paige,PERSON,23,37,True
395,21,DATE,38,40,False
395,Lil' Kim,WORK_OF_ART,200,208,False
396,James Buchanan Duke,PERSON,1,20,True
396,41pp,ORDINAL,55,59,False
396,A.E. Dixon,PERSON,84,94,True
397,Samuel Slater,PERSON,0,13,True
397,English-American,NORP,27,43,False
397,first,ORDINAL,79,84,False
397,the United States,GPE,141,158,False
397,American,NORP,190,198,False
397,Belper,ORG,245,251,False
398,Letitia Tyler,PERSON,0,13,True
398,12-year,DATE,47,54,False
398,John Tyler,PERSON,67,77,True
398,10th,ORDINAL,83,87,False
398,U.S.,GPE,88,92,False
398,January 1841,DATE,120,132,False
398,Letitia,ORG,134,141,False
399,Edith Wilson,PERSON,23,35,True
399,100 years ago,DATE,42,55,False
399,First,ORDINAL,74,79,False
400,4,CARDINAL,48,49,False
400,East Harlem,GPE,101,112,False
400,New York City's,GPE,117,132,False
400,Charter School',WORK_OF_ART,158,173,False
400,section 20,LAW,188,198,False
400,Education,ORG,206,215,False
401,Nancy Reagan,PERSON,18,30,True
401,10.22.09,CARDINAL,34,42,False
401,Reagan,PERSON,104,110,True
401,Reagan,PERSON,156,162,True
401,years,DATE,163,168,False
401,Broadway,FAC,183,191,False
402,James Barbour,PERSON,0,13,True
402,American,NORP,21,29,False
402,18th United States,GPE,53,71,False
402,George Washington,PERSON,104,121,True
402,1793-1794,DATE,127,136,False
402,the U.S. House of Representatives,ORG,158,191,False
402,179,CARDINAL,197,200,False
403,PAUL BRIGHAM,ORG,0,12,False
403,the 79th year of 2017,DATE,17,38,False
403,The year is 1969,DATE,60,76,False
403,Kirk,PERSON,140,144,True
403,Spock,PERSON,150,155,True
404,PAUL BRIGHAM,ORG,0,12,False
404,the 79th year of 1979,DATE,17,38,False
404,the University of Toronto,ORG,48,73,False
404,800,CARDINAL,122,125,False
404,St. Andrew Street,FAC,135,152,False
404,Brigham,PERSON,158,165,True
404,Honorary,PERSON,173,181,True
405,Virginia,GPE,11,19,False
405,Harry F. Byrd,PERSON,21,34,True
405,Federal Highway Administration,ORG,43,73,False
405,"State Contacts
Home",ORG,78,97,False
405,Subject Term,PERSON,207,219,True
405,Journal,ORG,223,230,False
406,Button Gwinnett,PERSON,15,30,True
406,Georgia Signers,ORG,31,46,False
406,"the United States Declaration of Independence
",ORG,51,97,False
406,Button Gwinnett,PERSON,97,112,True
406,1730 - 1777,DATE,113,124,False
406,Button Gwinnett,PERSON,138,153,True
406,Ireland,GPE,162,169,False
406,17,CARDINAL,173,175,False
407,Joseph Kent,PERSON,0,11,True
407,S. LaGrange Rd,PERSON,49,63,True
407,LaGrange High School,ORG,95,115,False
407,LaGrange College,ORG,188,204,False
408,William Paca,PERSON,0,12,True
408,the Biographical Directory,ORG,16,42,False
408,1815,DATE,46,50,False
408,William Paca,PERSON,51,63,True
408,"March 15, 1740 - October 21, 1789",DATE,65,98,False
408,Quaker,ORG,103,109,False
408,Philadelphia,GPE,125,137,False
409,Sidney Perham,PERSON,0,13,True
409,U.S.,GPE,20,24,False
409,17th United States,GPE,44,62,False
409,the Second District,LOC,78,97,False
409,Arkansas,GPE,101,109,False
409,over 30 years,DATE,140,153,False
409,Piggott,ORG,179,186,False
410,Francis Wilkinson Pickens,PERSON,20,45,True
410,"Dec. 18, 2015",DATE,74,87,False
410,2010,DATE,89,93,False
410,Francis Wilkinson Pickens,PERSON,95,120,True
410,Francis Wilkinson Pickens,PERSON,121,146,True
410,180,CARDINAL,148,151,False
411,Tom Ridge,PERSON,0,9,True
411,2020,DATE,46,50,False
411,Chris Stangl,PERSON,69,81,True
411,Joe Biden,PERSON,117,126,True
411,Friday,DATE,130,136,False
411,U.S. Homeland Security,ORG,155,177,False
411,the Federal Election Commission,ORG,209,240,False
411,Ridge,PERSON,242,247,True
412,John Wereat,PERSON,0,11,True
412,American,NORP,19,27,False
412,57th,ORDINAL,43,47,False
412,South Carolina,GPE,60,74,False
412,a year,DATE,123,129,False
412,the state house,ORG,158,173,False
412,1840,DATE,177,181,False
413,Daniel Boone,PERSON,18,30,True
413,770,CARDINAL,34,37,False
413,Photo,PERSON,46,51,True
413,Peter Kirschner,PERSON,55,70,True
413,Boone,ORG,103,108,False
413,Virginian,GPE,126,135,False
413,American,NORP,161,169,False
414,1972,DATE,1,5,False
414,The Life of Joseph Fielding Smith,WORK_OF_ART,8,41,False
414,240,CARDINAL,43,46,False
414,1940,DATE,83,87,False
415,George Manwaring,PERSON,0,16,True
415,only a few weeks 20 months,DATE,21,47,False
415,A month later,DATE,88,101,False
415,Sarah,PERSON,114,119,True
415,Tewkesbury,GPE,151,161,False
415,Gloucestershire,WORK_OF_ART,163,178,False
416,Gail Borden,PERSON,11,22,True
416,1,CARDINAL,36,37,False
416,2,CARDINAL,55,56,False
416,3,CARDINAL,76,77,False
416,first,ORDINAL,112,117,False
416,the New York Stock Exchange,ORG,178,205,False
417,Joseph Hooker,PERSON,0,13,True
417,the Union Army,ORG,65,79,False
417,George B. McClellan,PERSON,101,120,True
418,James Murray Mason,PERSON,0,18,True
418,U.S.,GPE,25,29,False
418,12th,DATE,49,53,False
418,US,GPE,54,56,False
418,UK,GPE,75,77,False
418,Answer: Democratic Party,ORG,117,141,False
419,Paul Laurence Dunbar,PERSON,0,20,True
419,Robert Gould Shaw,PERSON,23,40,True
419,1909,DATE,45,49,False
419,the Selected Poems,ORG,61,79,False
419,Robert Gould Shaw,PERSON,93,110,True
419,35,CARDINAL,128,130,False
419,Beacon Street,FAC,131,144,False
419,the United States Military Academy,ORG,154,188,False
420,Jefferson Davis,PERSON,27,42,True
420,40th,ORDINAL,44,48,False
420,the Confederate States of America,ORG,71,104,False
420,Varina Howell,PERSON,118,131,True
420,1865,DATE,146,150,False
420,Richmond,GPE,154,162,False
420,second,ORDINAL,165,171,False
421,Jefferson Davis,PERSON,16,31,True
421,14 July,DATE,48,55,False
421,6 June,DATE,67,73,False
421,June 3,DATE,78,84,False
421,the Confederate States of America,ORG,127,160,False
421,first,ORDINAL,168,173,False
421,Montgomery,ORG,209,219,False
422,Benjamin Franklin's,PERSON,1,20,True
422,Colonial Union,ORG,33,47,False
422,1754-1765,DATE,49,58,False
422,Thomas,PERSON,60,66,True
422,Marsha Weber,PERSON,71,83,True
422,the end of the Seven Years' War,DATE,87,118,False
422,1756-63,DATE,120,127,False
422,British,NORP,130,137,False
422,North American,NORP,153,167,False
423,George Mason,PERSON,0,12,True
423,1746,DATE,38,42,False
423,the same year,DATE,45,58,False
423,Gunston Hall,FAC,81,93,False
423,"50,000",MONEY,140,146,False
423,"approximately $1,0",MONEY,179,197,False
424,Edward Shippen,PERSON,4,18,True
424,"December 30, 1916",DATE,31,48,False
424,Pittsburgh,GPE,52,62,False
424,Pennsylvania,GPE,64,76,False
424,the University of Pittsburgh,ORG,90,118,False
424,Bachelor’s Degree,ORG,147,164,False
424,Mathematics,NORP,168,179,False
424,194,CARDINAL,205,208,False
425,Erica Boyer,PERSON,0,11,True
425,184,CARDINAL,24,27,False
425,39,CARDINAL,43,45,False
425,31,CARDINAL,168,170,False
426,Shayla LaVeaux,PERSON,0,14,True
426,American,NORP,21,29,False
426,Anal Invasion,ORG,116,129,False
426,Brazzers,GPE,131,139,False
426,Danjaq,PERSON,141,147,True
426,Gang Bang,PERSON,149,158,True
426,Onyx Studios,ORG,177,189,False
427,1656,DATE,3,7,False
427,John Washington,PERSON,8,23,True
427,500-acre,QUANTITY,38,46,False
427,the Northern Neck,ORG,56,73,False
427,Washington,GPE,159,169,False
427,Martha Dandridge Custis,PERSON,209,232,True
428,1656,DATE,3,7,False
428,John Washington,PERSON,8,23,True
428,"20,000-acre",QUANTITY,38,49,False
428,Stafford County,GPE,59,74,False
428,Eleanor,PERSON,89,96,True
428,Thomas Fairfax,PERSON,131,145,True
428,Potomac,LOC,198,205,False
429,1656,DATE,3,7,False
429,John Washington,PERSON,8,23,True
429,400 acre,QUANTITY,38,46,False
429,Northern Neck,LOC,76,89,False
429,Virginia,GPE,93,101,False
429,first,ORDINAL,123,128,False
429,the next decade,DATE,162,177,False
429,Virginia,GPE,220,228,False
430,Eben Samuel Johnson,PERSON,0,19,True
430,English,NORP,35,42,False
430,1769-85,DATE,51,58,False
430,a Circuit at Leicester 1787,ORG,66,93,False
430,the Old Dissenting Academy,ORG,114,140,False
430,Bristol,ORG,142,149,False
430,Thomas Haweis,PERSON,161,174,True
430,John,PERSON,179,183,True
431,English American,NORP,24,40,False
431,the University of Michigan,ORG,69,95,False
431,1845,DATE,101,105,False
431,The Microorganismal History of Man,WORK_OF_ART,127,161,False
431,J. L. Elsden,PERSON,167,179,True
432,William Blount,PERSON,0,14,True
432,American,NORP,22,30,False
432,20th,ORDINAL,45,49,False
432,U.S.,GPE,50,54,False
432,Treasury,ORG,72,80,False
432,Virginia,GPE,97,105,False
432,"October 10, 1740",DATE,110,126,False
432,David Blount,PERSON,143,155,True
433,Orville Hickman Browning,PERSON,0,24,True
433,Illinois,GPE,44,52,False
433,the late nineteenth century,DATE,57,84,False
433,One day in 1876,DATE,86,101,False
433,George Washington Harris,PERSON,208,232,True
434,Prescott Bush,PERSON,0,13,True
434,Yale University,ORG,81,96,False
434,Prescott Bush,PERSON,98,111,True
434,the Zeta 3,LAW,128,138,False
434,DKE,ORG,165,168,False
435,Prescott Bush,PERSON,26,39,True
435,11,CARDINAL,46,48,False
435,Europe,LOC,146,152,False
435,half,CARDINAL,156,160,False
435,Bush,PERSON,187,191,True
435,Eisenhower,PERSON,223,233,True
435,second,ORDINAL,236,242,False
436,Joseph Neilson,PERSON,28,42,True
436,1872,DATE,44,48,False
436,Rufus Choate,ORG,178,190,False
437,Mixed-Bloods,PERSON,0,12,True
437,Charles Curtis,PERSON,37,51,True
437,69th,ORDINAL,56,60,False
437,Congress,ORG,61,69,False
437,Two,CARDINAL,77,80,False
437,second,ORDINAL,94,100,False
437,two,CARDINAL,106,109,False
437,first,ORDINAL,127,132,False
437,One,CARDINAL,169,172,False
437,Charles Curtis,PERSON,174,188,True
437,the Great Sioux Reservation,ORG,202,229,False
437,1,CARDINAL,231,232,False
438,Barry Goldwater,PERSON,23,38,True
438,1963-1964,DATE,69,78,False
438,Barry Goldwater,PERSON,157,172,True
438,Goldwater,PERSON,183,192,True
438,Barry Goldwater,PERSON,234,249,True
439,Robert Toombs,PERSON,0,13,True
439,The Civil Wars of a,WORK_OF_ART,15,34,False
439,19th-Century,DATE,35,47,False
439,Robert Toombs,PERSON,73,86,True
439,Confederacy,ORG,127,138,False
439,National Park Service,ORG,152,173,False
439,Robert,PERSON,184,190,True
440,Edward Douglass White,PERSON,32,53,True
440,1910-1921,DATE,54,63,False
440,three,CARDINAL,68,73,False
440,John Ehrman,PERSON,82,93,True
440,White,LOC,114,119,False
440,New Orleans,GPE,128,139,False
440,the day,DATE,144,151,False
440,the Supreme Court,ORG,159,176,False
440,Washington,GPE,192,202,False
441,Charlie Rose,PERSON,0,12,True
441,Andre,PERSON,18,23,True
441,Charlie Rose,PERSON,31,43,True
441,7/15/94,CARDINAL,45,52,False
441,Andre Agassi,PERSON,53,65,True
441,the Men's French Open,ORG,74,95,False
441,first,ORDINAL,107,112,False
441,American,NORP,113,121,False
441,Jimmy Connors,PERSON,162,175,True
441,19,CARDINAL,191,193,False
442,Oliver Wendell Holmes Jr.,PERSON,1,26,True
442,the Boston Symphony Orchestra,ORG,85,114,False
442,Barry Florsheed,PERSON,128,143,True
442,Boston,GPE,145,151,False
442,Massachusetts,GPE,153,166,False
442,2003,DATE,168,172,False
443,John Nance Garner III,PERSON,0,21,True
443,Nance,PERSON,58,63,True
443,Cicero,LOC,69,75,False
443,Illinois,GPE,77,85,False
443,United States Army,ORG,94,112,False
443,John Nance Garner III,PERSON,191,212,True
444,Ranalli,PERSON,0,7,True
444,George Ranalli,PERSON,33,47,True
444,2009,DATE,49,53,False
444,200pp,DATE,55,60,False
444,70.57,MONEY,93,98,False
444,pbk,ORG,100,103,False
444,77.25,MONEY,109,114,False
445,Bob Montana Papers,PERSON,0,18,True
445,Syracuse University,ORG,22,41,False
445,1956,DATE,53,57,False
445,PDF,ORG,60,63,False
445,Folder 46,LAW,78,87,False
445,31,CARDINAL,89,91,False
445,"January 1, 1955",DATE,129,144,False
445,November,DATE,148,156,False
446,Pete DeFazio,PERSON,0,12,True
446,Allegheny County,GPE,23,39,False
446,1989-1993,DATE,48,57,False
446,"January, 1993",DATE,62,75,False
446,DeFazio,PERSON,81,88,True
446,Linda,PERSON,103,108,True
447,The Joe Petrosino Prize for Investigative Reporting 2021,ORG,0,56,False
447,Mafia,ORG,98,103,False
447,April 2021,DATE,107,117,False
447,New Inquiry,ORG,119,130,False
447,The Mafia Today,WORK_OF_ART,142,157,False
448,Angelo Joseph Rossi,PERSON,0,19,True
448,U.S.,GPE,26,30,False
448,New Mexico’s,GPE,65,77,False
448,1st,ORDINAL,78,81,False
448,the House of Representatives,ORG,108,136,False
448,1953,DATE,142,146,False
448,1955,DATE,150,154,False
448,Senate,ORG,163,169,False
448,U.S.,GPE,177,181,False
448,New Mexico,GPE,191,201,False
449,Sam Potolicchio,PERSON,0,15,True
449,17th and 18th century,DATE,47,68,False
449,Italian,NORP,69,76,False
449,English,NORP,81,88,False
449,"the Department of Languages, Literatures and Cultures",ORG,155,208,False
450,Frank A. Cipriani,PERSON,0,17,True
450,fifth,ORDINAL,26,31,False
450,New Mexico State University,ORG,46,73,False
450,1963,DATE,132,136,False
451,Frank A. Cipriani,PERSON,0,17,True
451,fifth,ORDINAL,26,31,False
451,Seton Hall University,ORG,46,67,False
451,Jesuit,ORG,71,77,False
451,New Brunswick,GPE,125,138,False
451,New Jersey,GPE,140,150,False
451,Cipriani,PERSON,164,172,True
451,June 1970,DATE,188,197,False
452,Robert Wood Johnson Medical School,PERSON,0,34,True
452,10,CARDINAL,55,57,False
452,Robert Wood Johnson Medical School,PERSON,132,166,True
452,second,ORDINAL,170,176,False
453,Robert Magliola,PERSON,30,45,True
453,2018,DATE,47,51,False
453,978,CARDINAL,58,61,False
453,978,CARDINAL,94,97,False
454,Lorenzo Carcaterra,PERSON,0,18,True
454,American,NORP,25,33,False
454,27,CARDINAL,44,46,False
454,Carcaterra,PERSON,90,100,True
454,Manhattan,GPE,113,122,False
454,Italian,NORP,135,142,False
454,Greek,NORP,147,152,False
454,three years old,DATE,177,192,False
454,East Flat,ORG,214,223,False
455,34–51,CARDINAL,0,5,False
455,Michael,PERSON,14,21,True
455,Lorenzo Da Ponte's,PERSON,24,42,True
455,1792-1795,DATE,62,71,False
455,American Association for Italian Studies Newsletter,ORG,74,125,False
455,14,DATE,132,134,False
455,January 1998,DATE,143,155,False
455,pp,GPE,157,159,False
455,12,CARDINAL,161,163,False
456,Sabato Morais,PERSON,0,13,True
456,Italian,NORP,21,28,False
456,the Sephardic Hebrews of America,ORG,56,88,False
456,1777,DATE,101,105,False
456,Judaism,ORG,119,126,False
456,American,NORP,181,189,False
457,Bruno Pauletto,PERSON,0,14,True
457,two,CARDINAL,24,27,False
457,2006,DATE,48,52,False
457,Il buco,PERSON,150,157,True
457,Alberto Cavallari,PERSON,172,189,True
458,Terri Schiavo,PERSON,4,17,True
458,Terri Schiavo,PERSON,103,116,True
458,1963-2005,DATE,118,127,False
458,American,NORP,136,144,False
459,20 | Law & Public Affairs,QUANTITY,37,62,False
459,"June 26, 2005",DATE,66,79,False
459,the Supreme Court,ORG,81,98,False
459,the United States,GPE,102,119,False
459,7,CARDINAL,131,132,False
459,Terri Schi,PERSON,149,159,True
460,Honduran Americans,NORP,0,18,False
460,Honduran,NORP,48,56,False
460,Honduras,GPE,92,100,False
460,American,NORP,146,154,False
460,Honduran,NORP,158,166,False
460,2000,DATE,194,198,False
461,Ted Williams,PERSON,30,42,True
461,1900,DATE,45,49,False
462,Ted Williams',PERSON,0,13,True
462,10,CARDINAL,45,47,False
462,"Pounders and Bull Trout
Fishing the Big Three: Tarpon",WORK_OF_ART,48,101,False
462,10,CARDINAL,103,105,False
462,"Pounders and Bull Trout
Famed Hall of Fame",WORK_OF_ART,106,148,False
462,Ted Williams,PERSON,163,175,True
463,Columbus Crew Soccer Club,ORG,0,25,False
463,American,NORP,32,40,False
463,Columbus,GPE,83,91,False
463,Ohio,GPE,93,97,False
463,MLS,ORG,117,120,False
463,the summer of 2000,DATE,137,155,False
463,Bob Kraft,PERSON,157,166,True
464,Nicky Jam,PERSON,0,9,True
464,2013,DATE,32,36,False
464,2009,DATE,80,84,False
464,Judd Apatow Presents,PERSON,90,110,True
465,Michael Zarnock,PERSON,0,15,True
465,American,NORP,22,30,False
465,132,CARDINAL,41,44,False
465,the United States,GPE,72,89,False
465,Canada,GPE,94,100,False
465,Toronto,GPE,124,131,False
465,Montreal,GPE,184,192,False
465,the Province of Quebec,GPE,197,219,False
466,Bob Zmuda,PERSON,28,37,True
466,58,DATE,38,40,False
466,Bob Zmuda,PERSON,70,79,True
466,I Am a Survivor: My Life as a Gay Teenager,WORK_OF_ART,110,152,False
467,Chris Zylka,PERSON,0,11,True
467,American,NORP,18,26,False
467,2016,DATE,37,41,False
467,Benji,GPE,116,121,False
467,Netflix,GPE,129,136,False
467,Stranger Things,WORK_OF_ART,145,160,False
467,Chris,PERSON,169,174,True
467,2,CARDINAL,182,183,False
468,Brad Savage,PERSON,0,11,True
468,American,NORP,18,26,False
468,Derek Hale,PERSON,75,85,True
468,Teen Wolf,WORK_OF_ART,112,121,False
468,"January 23, 1977",DATE,140,156,False
468,Long Beach,GPE,160,170,False
468,California,GPE,172,182,False
469,Brad Savage,PERSON,0,11,True
469,American,NORP,18,26,False
469,1990,DATE,157,161,False
469,The Last Action Hero,WORK_OF_ART,168,188,False
469,John McTiern,PERSON,203,215,True
470,Raphael Sbarge,PERSON,0,14,True
470,American,NORP,21,29,False
470,The Sopranos,WORK_OF_ART,118,130,False
470,Sex and the City,WORK_OF_ART,134,150,False
470,Nip/Tuck,WORK_OF_ART,154,162,False
470,The West Wing,WORK_OF_ART,166,179,False
470,Dexter,PERSON,183,189,True
